tileid,rundate
27572,"2024-08-27 17:00:50+00:00"
27573,"2024-08-27 17:00:50+00:00"
27574,"2023-12-04 17:00:44+00:00"
27580,"2023-11-04 17:01:00+00:00"
27581,"2024-02-19 17:01:12+00:00"
27582,"2024-03-21 17:00:42+00:00"
27583,"2024-03-18 17:00:56+00:00"
27584,"2023-11-03 17:01:08+00:00"
27585,"2024-03-21 17:00:42+00:00"
27586,"2024-02-22 17:00:48+00:00"
27588,"2024-02-23 17:00:40+00:00"
27589,"2023-12-04 17:00:44+00:00"
27590,"2023-12-04 17:00:44+00:00"
27591,"2024-03-19 17:00:57+00:00"
27596,"2024-02-22 17:00:48+00:00"
27600,"2023-12-04 17:00:44+00:00"
27601,"2023-12-04 17:00:44+00:00"
27603,"2023-11-02 17:01:04+00:00"
27607,"2024-03-21 17:00:42+00:00"
27612,"2023-12-04 17:00:44+00:00"
27614,"2023-12-04 17:00:44+00:00"
27619,"2024-03-19 17:00:57+00:00"
27620,"2024-03-21 17:00:42+00:00"
27621,"2024-03-21 17:00:42+00:00"
27622,"2023-12-04 17:00:44+00:00"
27623,"2024-02-23 17:00:40+00:00"
27628,"2024-03-21 17:00:42+00:00"
27629,"2024-02-23 17:00:40+00:00"
27630,"2024-03-21 17:00:42+00:00"
27631,"2024-03-21 17:00:42+00:00"
27641,"2023-10-29 17:01:08+00:00"
27644,"2023-11-23 17:01:02+00:00"
27645,"2023-12-04 17:00:44+00:00"
27680,"2023-12-04 17:00:44+00:00"
27682,"2023-12-04 17:00:44+00:00"
27721,"2023-12-04 17:00:44+00:00"
27730,"2023-12-04 17:00:44+00:00"
27732,"2023-12-04 17:00:44+00:00"
27733,"2023-12-04 17:00:44+00:00"
27734,"2023-12-04 17:00:44+00:00"
27735,"2023-12-04 17:00:44+00:00"
27736,"2024-01-16 17:00:36+00:00"
27737,"2024-02-12 17:01:11+00:00"
27742,"2023-12-04 17:00:44+00:00"
27743,"2023-11-22 17:01:05+00:00"
27744,"2023-11-22 17:01:05+00:00"
27747,"2024-03-17 17:00:51+00:00"
27748,"2023-11-01 17:00:58+00:00"
27749,"2024-02-18 17:01:10+00:00"
27767,"2023-11-22 17:01:05+00:00"
27768,"2023-11-22 17:01:05+00:00"
27771,"2024-02-18 17:01:10+00:00"
27777,"2024-08-20 17:01:04+00:00"
27778,"2023-11-21 17:00:48+00:00"
27780,"2023-12-04 17:00:44+00:00"
27781,"2024-02-13 17:01:06+00:00"
27782,"2023-12-04 17:00:44+00:00"
27783,"2024-03-18 17:00:56+00:00"
27784,"2024-03-18 17:00:56+00:00"
27795,"2024-02-19 17:01:12+00:00"
27796,"2024-03-04 17:00:50+00:00"
27799,"2023-12-04 17:00:44+00:00"
27800,"2023-11-25 17:01:04+00:00"
27801,"2023-12-04 17:00:44+00:00"
27802,"2023-12-04 17:00:44+00:00"
27821,"2024-03-17 17:00:51+00:00"
27824,"2024-02-18 17:01:10+00:00"
27825,"2024-02-18 17:01:10+00:00"
27841,"2024-03-18 17:00:56+00:00"
27844,"2024-03-18 17:00:56+00:00"
27852,"2024-02-18 17:01:10+00:00"
40000,"2023-04-30 17:00:54+00:00"
40018,"2023-04-04 17:00:42+00:00"
40019,"2023-04-04 17:00:42+00:00"
40020,"2023-03-05 17:00:46+00:00"
40021,"2023-02-05 17:00:28+00:00"
40027,"2024-06-27 17:01:01+00:00"
40040,"2022-05-11 17:00:49+00:00"
40056,"2022-02-26 17:00:42+00:00"
40059,"2023-04-04 17:00:42+00:00"
40061,"2022-03-13 17:00:31+00:00"
40062,"2022-04-07 17:00:33+00:00"
40063,"2023-10-16 17:00:35+00:00"
40064,"2021-12-27 17:00:40+00:00"
40065,"2022-09-10 17:00:37+00:00"
40066,"2024-01-19 17:01:11+00:00"
40067,"2022-01-22 17:00:41+00:00"
40068,"2022-12-02 17:00:42+00:00"
40069,"2022-03-13 17:00:31+00:00"
40070,"2022-06-13 17:00:33+00:00"
40071,"2022-03-02 17:01:00+00:00"
40072,"2023-04-18 17:00:48+00:00"
40073,"2022-10-13 17:00:42+00:00"
40074,"2022-12-15 17:00:35+00:00"
40076,"2023-01-14 17:00:43+00:00"
40079,"2023-12-04 17:00:44+00:00"
40080,"2023-10-30 17:01:02+00:00"
40081,"2022-09-23 17:00:44+00:00"
40084,"2023-05-02 17:00:41+00:00"
40085,"2023-05-29 17:00:41+00:00"
40086,"2023-05-02 17:00:41+00:00"
40088,"2024-03-23 17:00:58+00:00"
40090,"2024-03-05 17:01:00+00:00"
40091,"2023-05-29 17:00:41+00:00"
40092,"2023-05-02 17:00:41+00:00"
40093,"2023-05-02 17:00:41+00:00"
40094,"2023-05-02 17:00:41+00:00"
40095,"2023-05-02 17:00:41+00:00"
40096,"2023-04-04 17:00:42+00:00"
40106,"2023-05-02 17:00:41+00:00"
40107,"2023-05-02 17:00:41+00:00"
40108,"2023-05-02 17:00:41+00:00"
40109,"2023-05-02 17:00:41+00:00"
40119,"2023-05-02 17:00:41+00:00"
40120,"2023-05-02 17:00:41+00:00"
40121,"2024-02-01 17:00:57+00:00"
40122,"2023-04-04 17:00:42+00:00"
40123,"2022-05-10 17:00:47+00:00"
40124,"2023-03-05 17:00:46+00:00"
40125,"2023-04-30 17:00:54+00:00"
40126,"2022-04-07 17:00:33+00:00"
40128,"2023-05-29 17:00:41+00:00"
40129,"2023-05-02 17:00:41+00:00"
40130,"2023-05-29 17:00:41+00:00"
40131,"2022-04-07 17:00:33+00:00"
40132,"2023-01-09 17:00:56+00:00"
40133,"2022-04-07 17:00:33+00:00"
40134,"2022-04-07 17:00:33+00:00"
40135,"2022-05-11 17:00:49+00:00"
40138,"2024-03-05 17:01:00+00:00"
40147,"2023-05-01 17:00:56+00:00"
40149,"2023-01-09 17:00:56+00:00"
40151,"2022-06-13 17:00:33+00:00"
40153,"2023-10-21 17:00:58+00:00"
40156,"2023-06-23 17:00:50+00:00"
40158,"2022-12-01 17:00:43+00:00"
40159,"2023-10-31 17:01:05+00:00"
40160,"2023-10-20 17:00:56+00:00"
40167,"2023-09-21 17:00:54+00:00"
40170,"2022-06-13 17:00:33+00:00"
40172,"2024-06-27 17:01:01+00:00"
40173,"2022-10-27 17:00:44+00:00"
40180,"2022-10-19 17:00:37+00:00"
40182,"2024-06-27 17:01:01+00:00"
40183,"2022-09-24 17:00:45+00:00"
40184,"2022-10-19 17:00:37+00:00"
40185,"2023-06-04 17:00:50+00:00"
40192,"2022-10-31 17:00:41+00:00"
40193,"2023-06-23 17:00:50+00:00"
40194,"2023-06-23 17:00:50+00:00"
40199,"2022-11-01 17:00:37+00:00"
40200,"2024-08-27 17:00:50+00:00"
40201,"2022-05-28 17:00:42+00:00"
40203,"2023-06-23 17:00:50+00:00"
40206,"2022-10-29 17:00:42+00:00"
40208,"2023-11-06 17:01:03+00:00"
40211,"2023-09-06 16:20:49+00:00"
40212,"2023-10-06 17:01:11+00:00"
40216,"2022-06-13 17:00:33+00:00"
40217,"2022-06-04 17:00:50+00:00"
40219,"2024-02-22 17:00:48+00:00"
40220,"2022-04-07 17:00:33+00:00"
40221,"2022-03-02 17:01:00+00:00"
40222,"2022-04-07 17:00:33+00:00"
40224,"2022-03-13 17:00:31+00:00"
40225,"2023-02-05 17:00:28+00:00"
40226,"2022-03-13 17:00:31+00:00"
40227,"2022-03-02 17:01:00+00:00"
40228,"2022-03-02 17:01:00+00:00"
40233,"2022-01-26 17:00:38+00:00"
40234,"2022-04-07 17:00:33+00:00"
40235,"2023-02-05 17:00:28+00:00"
40236,"2022-01-26 17:00:38+00:00"
40237,"2022-01-26 17:00:38+00:00"
40238,"2022-02-26 17:00:42+00:00"
40239,"2022-04-07 17:00:33+00:00"
40240,"2022-02-26 17:00:42+00:00"
40241,"2022-03-02 17:01:00+00:00"
40242,"2024-03-23 17:00:58+00:00"
40246,"2022-04-07 17:00:33+00:00"
40247,"2023-03-06 17:00:45+00:00"
40248,"2023-06-04 17:00:50+00:00"
40249,"2022-04-07 17:00:33+00:00"
40250,"2022-06-13 17:00:33+00:00"
40251,"2024-06-27 17:01:01+00:00"
40252,"2023-02-05 17:00:28+00:00"
40253,"2024-02-22 17:00:48+00:00"
40254,"2024-06-27 17:01:01+00:00"
40258,"2022-03-02 17:01:00+00:00"
40260,"2022-01-26 17:00:38+00:00"
40261,"2023-01-09 17:00:56+00:00"
40262,"2023-05-26 17:00:55+00:00"
40263,"2023-06-03 17:00:43+00:00"
40264,"2023-06-03 17:00:43+00:00"
40266,"2023-06-03 17:00:43+00:00"
40267,"2022-03-02 17:01:00+00:00"
40268,"2023-06-03 17:00:43+00:00"
40269,"2022-01-26 17:00:38+00:00"
40270,"2022-03-02 17:01:00+00:00"
40271,"2024-01-21 17:01:25+00:00"
40274,"2022-03-13 17:00:31+00:00"
40275,"2022-06-13 17:00:33+00:00"
40276,"2023-06-04 17:00:50+00:00"
40277,"2024-03-22 17:00:34+00:00"
40278,"2023-06-03 17:00:43+00:00"
40279,"2024-03-19 17:00:57+00:00"
40280,"2022-03-02 17:01:00+00:00"
40281,"2024-06-24 17:00:59+00:00"
40284,"2022-03-13 17:00:31+00:00"
40285,"2023-01-19 17:00:26+00:00"
40286,"2023-03-04 17:00:40+00:00"
40295,"2023-06-03 17:00:43+00:00"
40297,"2022-05-13 17:00:44+00:00"
40298,"2023-04-18 17:00:48+00:00"
40299,"2022-05-13 17:00:44+00:00"
40300,"2023-05-02 17:00:41+00:00"
40306,"2022-05-13 17:00:44+00:00"
40307,"2022-04-29 17:00:46+00:00"
40308,"2022-09-24 17:00:45+00:00"
40309,"2023-06-03 17:00:43+00:00"
40311,"2022-04-07 17:00:33+00:00"
40312,"2022-04-07 17:00:33+00:00"
40313,"2023-04-18 17:00:48+00:00"
40316,"2022-06-13 17:00:33+00:00"
40326,"2024-08-27 17:00:50+00:00"
40327,"2024-08-27 17:00:50+00:00"
40329,"2023-06-03 17:00:43+00:00"
40330,"2023-06-03 17:00:43+00:00"
40333,"2023-06-03 17:00:43+00:00"
40334,"2022-06-13 17:00:33+00:00"
40335,"2024-08-27 17:00:50+00:00"
40336,"2022-06-13 17:00:33+00:00"
40339,"2023-06-04 17:00:50+00:00"
40340,"2022-06-13 17:00:33+00:00"
40341,"2023-04-29 17:00:46+00:00"
40348,"2023-10-05 17:00:55+00:00"
40350,"2022-06-13 17:00:33+00:00"
40351,"2023-04-18 17:00:48+00:00"
40352,"2022-09-23 17:00:44+00:00"
40353,"2022-06-13 17:00:33+00:00"
40363,"2023-04-04 17:00:42+00:00"
40373,"2024-08-27 17:00:50+00:00"
40374,"2022-11-07 17:00:38+00:00"
40382,"2024-08-27 17:00:50+00:00"
40383,"2022-10-13 17:00:42+00:00"
40384,"2022-11-07 17:00:38+00:00"
40385,"2022-10-13 17:00:42+00:00"
40390,"2023-06-23 17:00:50+00:00"
40396,"2024-08-27 17:00:50+00:00"
40397,"2023-10-05 17:00:55+00:00"
40398,"2022-10-13 17:00:42+00:00"
40403,"2022-11-07 17:00:38+00:00"
40411,"2024-08-27 17:00:50+00:00"
40412,"2023-10-30 17:01:02+00:00"
40413,"2023-12-04 17:00:44+00:00"
40420,"2023-12-04 17:00:44+00:00"
40421,"2023-12-04 17:00:44+00:00"
40422,"2021-11-20 17:00:36+00:00"
40423,"2023-10-30 17:01:02+00:00"
40424,"2024-08-27 17:00:50+00:00"
40428,"2022-11-07 17:00:38+00:00"
40435,"2023-06-23 17:00:50+00:00"
40437,"2022-10-13 17:00:42+00:00"
40438,"2022-11-07 17:00:38+00:00"
40439,"2022-06-13 17:00:33+00:00"
40440,"2024-03-22 17:00:34+00:00"
40441,"2024-01-28 17:00:57+00:00"
40442,"2024-01-28 17:00:57+00:00"
40443,"2023-03-04 17:00:40+00:00"
40444,"2023-06-03 17:00:43+00:00"
40445,"2022-06-13 17:00:33+00:00"
40446,"2023-06-03 17:00:43+00:00"
40447,"2023-06-04 17:00:50+00:00"
40448,"2022-04-07 17:00:33+00:00"
40449,"2024-01-28 17:00:57+00:00"
40450,"2024-01-28 17:00:57+00:00"
40451,"2024-01-28 17:00:57+00:00"
40452,"2023-06-02 17:00:38+00:00"
40453,"2022-06-13 17:00:33+00:00"
40454,"2023-03-06 17:00:45+00:00"
40462,"2023-06-03 17:00:43+00:00"
40463,"2024-03-22 17:00:34+00:00"
40464,"2023-12-04 17:00:44+00:00"
40465,"2023-03-04 17:00:40+00:00"
40469,"2022-06-13 17:00:33+00:00"
40470,"2022-06-13 17:00:33+00:00"
40474,"2023-06-04 17:00:50+00:00"
40475,"2023-06-03 17:00:43+00:00"
40476,"2023-12-04 17:00:44+00:00"
40477,"2022-06-13 17:00:33+00:00"
40478,"2023-04-08 17:00:45+00:00"
40479,"2023-04-08 17:00:45+00:00"
40480,"2023-04-08 17:00:45+00:00"
40481,"2022-04-07 17:00:33+00:00"
40482,"2022-03-18 17:00:34+00:00"
40483,"2022-06-13 17:00:33+00:00"
40484,"2023-06-03 17:00:43+00:00"
40485,"2022-04-07 17:00:33+00:00"
40486,"2022-04-07 17:00:33+00:00"
40487,"2022-05-13 17:00:44+00:00"
40488,"2022-05-13 17:00:44+00:00"
40489,"2023-04-08 17:00:45+00:00"
40490,"2022-05-13 17:00:44+00:00"
40491,"2022-04-07 17:00:33+00:00"
40492,"2022-04-07 17:00:33+00:00"
40493,"2022-04-07 17:00:33+00:00"
40494,"2023-06-03 17:00:43+00:00"
40495,"2023-06-04 17:00:50+00:00"
40497,"2022-06-13 17:00:33+00:00"
40498,"2023-06-03 17:00:43+00:00"
40500,"2023-06-05 17:00:43+00:00"
40501,"2022-05-13 17:00:44+00:00"
40502,"2022-04-07 17:00:33+00:00"
40503,"2024-01-28 17:00:57+00:00"
40505,"2022-03-18 17:00:34+00:00"
40506,"2023-06-04 17:00:50+00:00"
40524,"2022-03-13 17:00:31+00:00"
40525,"2024-03-19 17:00:57+00:00"
40527,"2023-04-25 17:00:39+00:00"
40528,"2024-03-19 17:00:57+00:00"
40530,"2021-12-12 17:00:42+00:00"
40531,"2023-05-13 17:00:43+00:00"
40533,"2021-12-12 17:00:42+00:00"
40535,"2022-01-03 17:00:31+00:00"
40536,"2023-01-22 17:00:40+00:00"
40537,"2023-04-25 17:00:39+00:00"
40542,"2024-02-22 17:00:48+00:00"
40543,"2024-02-22 17:00:48+00:00"
40545,"2024-02-22 17:00:48+00:00"
40546,"2023-01-07 17:00:39+00:00"
40550,"2023-04-25 17:00:39+00:00"
40551,"2023-04-25 17:00:39+00:00"
40552,"2024-02-22 17:00:48+00:00"
40553,"2021-12-12 17:00:42+00:00"
40554,"2022-01-03 17:00:31+00:00"
40565,"2021-11-29 17:00:24+00:00"
40566,"2022-04-20 17:00:44+00:00"
40567,"2023-01-14 17:00:43+00:00"
40568,"2023-01-14 17:00:43+00:00"
40569,"2022-04-20 17:00:44+00:00"
40570,"2023-01-14 17:00:43+00:00"
40571,"2023-03-21 17:00:41+00:00"
40572,"2023-01-14 17:00:43+00:00"
40573,"2023-05-05 17:00:58+00:00"
40575,"2022-02-26 17:00:42+00:00"
40576,"2022-05-17 17:00:34+00:00"
40577,"2022-04-20 17:00:44+00:00"
40578,"2022-01-03 17:00:31+00:00"
40579,"2021-12-12 17:00:42+00:00"
40580,"2022-01-03 17:00:31+00:00"
40583,"2024-01-21 17:01:25+00:00"
40585,"2023-03-21 17:00:41+00:00"
40586,"2022-01-26 17:00:38+00:00"
40589,"2022-04-29 17:00:46+00:00"
40590,"2021-12-12 17:00:42+00:00"
40607,"2024-06-27 17:01:01+00:00"
40608,"2024-06-27 17:01:01+00:00"
40610,"2024-06-26 17:00:59+00:00"
40611,"2024-06-27 17:01:01+00:00"
40612,"2023-09-06 16:20:49+00:00"
40613,"2023-10-12 17:00:50+00:00"
40620,"2023-10-04 17:00:46+00:00"
40652,"2023-09-06 16:20:49+00:00"
40653,"2022-04-07 17:00:33+00:00"
40654,"2023-05-04 17:00:39+00:00"
40659,"2024-08-20 04:34:57+00:00"
40663,"2023-11-24 17:00:56+00:00"
40664,"2023-11-23 17:01:02+00:00"
40665,"2023-10-29 17:01:08+00:00"
40666,"2023-10-29 17:01:08+00:00"
40673,"2023-09-28 17:00:50+00:00"
40674,"2023-09-27 17:00:58+00:00"
40675,"2023-09-28 17:00:50+00:00"
40676,"2022-12-02 17:00:42+00:00"
40677,"2023-09-27 17:00:58+00:00"
40678,"2022-12-02 17:00:42+00:00"
40679,"2022-12-02 17:00:42+00:00"
40680,"2023-11-16 17:00:40+00:00"
40681,"2023-11-16 17:00:40+00:00"
40682,"2024-08-27 17:00:50+00:00"
40686,"2022-12-02 17:00:42+00:00"
40687,"2022-12-02 17:00:42+00:00"
40688,"2023-09-28 17:00:50+00:00"
40689,"2023-11-23 17:01:02+00:00"
40690,"2023-09-28 17:00:50+00:00"
40691,"2023-09-27 17:00:58+00:00"
40692,"2023-09-27 17:00:58+00:00"
40693,"2024-08-20 17:01:04+00:00"
40694,"2023-11-24 17:00:56+00:00"
40695,"2024-06-27 17:01:01+00:00"
40697,"2024-06-27 17:01:01+00:00"
40703,"2023-09-28 17:00:50+00:00"
40704,"2023-11-23 17:01:02+00:00"
40714,"2023-11-23 17:01:02+00:00"
40715,"2021-12-12 17:00:42+00:00"
40716,"2023-09-27 17:00:58+00:00"
40717,"2021-12-12 17:00:42+00:00"
40718,"2021-12-12 17:00:42+00:00"
40719,"2022-12-02 17:00:42+00:00"
40720,"2022-12-27 17:00:43+00:00"
40724,"2022-12-02 17:00:42+00:00"
40726,"2021-12-12 17:00:42+00:00"
40727,"2024-08-20 17:01:04+00:00"
40730,"2022-11-07 17:00:38+00:00"
40733,"2022-11-07 17:00:38+00:00"
40735,"2024-08-20 17:01:04+00:00"
40800,"2023-10-18 17:00:51+00:00"
40807,"2023-11-24 17:00:56+00:00"
40808,"2023-10-23 17:00:58+00:00"
40810,"2024-06-27 17:01:01+00:00"
40811,"2022-11-29 17:00:39+00:00"
40812,"2023-11-23 17:01:02+00:00"
40813,"2023-10-23 17:00:58+00:00"
40814,"2023-10-23 17:00:58+00:00"
40815,"2023-06-15 17:00:48+00:00"
40820,"2023-11-22 17:01:05+00:00"
40821,"2022-11-29 17:00:39+00:00"
40822,"2022-11-05 17:00:39+00:00"
40823,"2022-11-05 17:00:39+00:00"
40824,"2023-09-28 17:00:50+00:00"
40825,"2023-11-16 17:00:40+00:00"
40826,"2022-12-02 17:00:42+00:00"
40827,"2023-10-29 17:01:08+00:00"
40828,"2023-11-16 17:00:40+00:00"
40833,"2023-11-24 17:00:56+00:00"
40834,"2023-11-23 17:01:02+00:00"
40835,"2022-09-11 17:00:33+00:00"
40836,"2022-11-30 17:00:43+00:00"
40837,"2023-10-23 17:00:58+00:00"
40838,"2024-08-27 17:00:50+00:00"
40839,"2022-12-09 17:00:39+00:00"
40841,"2022-11-05 17:00:39+00:00"
40842,"2023-11-26 17:00:52+00:00"
40844,"2022-11-05 17:00:39+00:00"
40845,"2023-11-23 17:01:02+00:00"
40847,"2023-06-08 17:00:39+00:00"
40848,"2023-06-15 17:00:48+00:00"
40849,"2023-10-23 17:00:58+00:00"
40850,"2024-06-27 17:01:01+00:00"
40851,"2024-06-27 17:01:01+00:00"
40852,"2024-03-23 17:00:58+00:00"
40853,"2023-06-15 17:00:48+00:00"
40854,"2023-06-15 17:00:48+00:00"
40856,"2022-06-13 17:00:33+00:00"
40857,"2022-06-13 17:00:33+00:00"
40861,"2023-10-23 17:00:58+00:00"
40862,"2024-06-27 17:01:01+00:00"
40863,"2023-11-24 17:00:56+00:00"
40866,"2023-11-23 17:01:02+00:00"
40867,"2023-11-16 17:00:40+00:00"
40871,"2023-11-24 17:00:56+00:00"
40873,"2024-06-27 17:01:01+00:00"
40880,"2023-12-04 17:00:44+00:00"
40888,"2022-11-22 17:00:43+00:00"
40889,"2022-11-13 17:00:44+00:00"
40890,"2022-11-13 17:00:44+00:00"
40894,"2024-01-06 17:01:11+00:00"
40895,"2022-09-11 17:00:33+00:00"
40896,"2022-09-11 17:00:33+00:00"
40901,"2023-12-04 17:00:44+00:00"
40903,"2023-11-21 17:00:48+00:00"
40908,"2022-11-13 17:00:44+00:00"
40909,"2022-11-13 17:00:44+00:00"
40913,"2024-01-17 17:01:04+00:00"
40914,"2023-09-29 17:00:44+00:00"
40918,"2022-11-22 17:00:43+00:00"
40932,"2022-11-22 17:00:43+00:00"
40934,"2024-01-06 17:01:11+00:00"
40935,"2022-09-11 17:00:33+00:00"
40942,"2022-04-29 17:00:46+00:00"
40943,"2022-04-29 17:00:46+00:00"
40944,"2022-04-20 17:00:44+00:00"
40945,"2023-04-04 17:00:42+00:00"
40946,"2024-03-05 17:01:00+00:00"
40947,"2022-03-18 17:00:34+00:00"
40948,"2024-03-05 17:01:00+00:00"
40949,"2023-04-04 17:00:42+00:00"
40950,"2023-04-04 17:00:42+00:00"
40951,"2022-04-20 17:00:44+00:00"
40952,"2023-02-09 17:00:46+00:00"
40955,"2023-12-04 17:00:44+00:00"
40956,"2023-12-04 17:00:44+00:00"
40957,"2024-03-05 17:01:00+00:00"
40958,"2024-03-05 17:01:00+00:00"
40959,"2022-04-20 17:00:44+00:00"
40960,"2023-12-04 17:00:44+00:00"
40961,"2022-03-18 17:00:34+00:00"
40962,"2022-03-18 17:00:34+00:00"
40963,"2022-03-18 17:00:34+00:00"
40964,"2023-05-02 17:00:41+00:00"
40965,"2023-04-05 17:00:47+00:00"
40966,"2023-12-04 17:00:44+00:00"
40969,"2023-02-09 17:00:46+00:00"
40970,"2023-02-09 17:00:46+00:00"
40971,"2022-04-07 17:00:33+00:00"
40972,"2023-04-04 17:00:42+00:00"
40973,"2023-12-04 17:00:44+00:00"
40974,"2024-03-23 17:00:58+00:00"
40975,"2023-12-04 17:00:44+00:00"
40978,"2023-12-04 17:00:44+00:00"
40979,"2023-04-05 17:00:47+00:00"
40986,"2024-01-28 17:00:57+00:00"
40987,"2024-01-28 17:00:57+00:00"
40989,"2023-01-12 17:00:56+00:00"
40992,"2022-02-11 17:00:37+00:00"
40993,"2022-02-11 17:00:37+00:00"
40997,"2023-04-04 17:00:42+00:00"
40998,"2023-04-04 17:00:42+00:00"
40999,"2023-03-06 17:00:45+00:00"
41001,"2023-12-04 17:00:44+00:00"
41002,"2023-12-04 17:00:44+00:00"
41003,"2023-05-02 17:00:41+00:00"
41007,"2023-12-04 17:00:44+00:00"
41009,"2023-04-04 17:00:42+00:00"
41011,"2024-08-15 17:00:49+00:00"
41012,"2023-05-04 17:00:39+00:00"
41013,"2023-05-04 17:00:39+00:00"
41020,"2023-05-04 17:00:39+00:00"
41021,"2023-06-04 17:00:50+00:00"
41022,"2022-06-13 17:00:33+00:00"
41023,"2022-04-07 17:00:33+00:00"
41028,"2022-03-22 17:00:33+00:00"
41030,"2022-03-22 17:00:33+00:00"
41031,"2023-06-05 17:00:43+00:00"
41032,"2023-04-04 17:00:42+00:00"
41033,"2023-06-04 17:00:50+00:00"
41034,"2023-05-04 17:00:39+00:00"
41035,"2022-06-13 17:00:33+00:00"
41036,"2022-04-07 17:00:33+00:00"
41037,"2022-03-22 17:00:33+00:00"
41038,"2022-03-22 17:00:33+00:00"
41039,"2022-03-13 17:00:31+00:00"
41040,"2022-03-22 17:00:33+00:00"
41046,"2023-06-04 17:00:50+00:00"
41047,"2022-06-13 17:00:33+00:00"
41048,"2023-06-04 17:00:50+00:00"
41049,"2024-08-15 17:00:49+00:00"
41050,"2023-06-03 17:00:43+00:00"
41061,"2023-06-04 17:00:50+00:00"
41067,"2023-03-05 17:00:46+00:00"
41070,"2022-03-13 17:00:31+00:00"
41071,"2022-02-26 17:00:42+00:00"
41072,"2023-05-04 17:00:39+00:00"
41073,"2024-08-27 17:00:50+00:00"
41074,"2023-03-06 17:00:45+00:00"
41075,"2023-06-05 17:00:43+00:00"
41089,"2022-06-06 17:00:41+00:00"
41090,"2023-12-04 17:00:44+00:00"
41091,"2023-12-04 17:00:44+00:00"
41092,"2024-01-28 17:00:57+00:00"
41095,"2023-05-11 17:00:45+00:00"
41096,"2023-05-04 17:00:39+00:00"
41097,"2023-12-04 17:00:44+00:00"
41098,"2023-04-07 17:00:41+00:00"
41099,"2023-04-07 17:00:41+00:00"
41101,"2024-02-19 17:01:12+00:00"
41103,"2024-03-05 17:01:00+00:00"
41104,"2023-05-14 17:00:55+00:00"
41105,"2023-03-21 17:00:41+00:00"
41106,"2022-05-13 17:00:44+00:00"
41107,"2022-01-26 17:00:38+00:00"
41108,"2022-02-26 17:00:42+00:00"
41111,"2024-02-19 17:01:12+00:00"
41114,"2024-02-19 17:01:12+00:00"
41116,"2024-02-19 17:01:12+00:00"
41118,"2023-04-07 17:00:41+00:00"
41119,"2023-03-21 17:00:41+00:00"
41120,"2022-04-07 17:00:33+00:00"
41121,"2022-04-07 17:00:33+00:00"
41124,"2024-03-23 17:00:58+00:00"
41127,"2022-05-13 17:00:44+00:00"
41128,"2024-02-19 17:01:12+00:00"
41129,"2023-05-14 17:00:55+00:00"
41131,"2023-03-21 17:00:41+00:00"
41132,"2022-05-24 17:00:52+00:00"
41134,"2022-12-28 17:00:42+00:00"
41135,"2022-04-20 17:00:44+00:00"
41136,"2023-05-11 17:00:45+00:00"
41137,"2024-01-06 17:01:11+00:00"
41138,"2024-01-06 17:01:11+00:00"
41140,"2024-02-19 17:01:12+00:00"
41141,"2022-04-20 17:00:44+00:00"
41142,"2024-02-23 17:00:40+00:00"
41143,"2023-05-07 17:00:43+00:00"
41144,"2022-04-29 17:00:46+00:00"
41145,"2023-03-06 17:00:45+00:00"
41146,"2023-03-21 17:00:41+00:00"
41147,"2024-02-19 17:01:12+00:00"
41156,"2024-02-19 17:01:12+00:00"
41159,"2022-01-26 17:00:38+00:00"
41161,"2022-04-29 17:00:46+00:00"
41194,"2023-06-15 17:00:48+00:00"
41207,"2023-06-08 17:00:39+00:00"
41209,"2024-06-27 17:01:01+00:00"
41219,"2023-06-15 17:00:48+00:00"
41222,"2024-06-27 17:01:01+00:00"
41234,"2023-02-19 17:00:36+00:00"
41239,"2021-11-29 17:00:24+00:00"
41240,"2023-01-30 17:00:50+00:00"
41242,"2023-02-19 17:00:36+00:00"
41243,"2021-12-12 17:00:42+00:00"
41244,"2021-12-12 17:00:42+00:00"
41250,"2021-12-12 17:00:42+00:00"
41252,"2022-01-26 17:00:38+00:00"
41253,"2021-12-12 17:00:42+00:00"
41257,"2021-12-12 17:00:42+00:00"
41260,"2021-12-12 17:00:42+00:00"
41270,"2023-10-30 17:01:02+00:00"
41271,"2023-10-30 17:01:02+00:00"
41272,"2023-10-30 17:01:02+00:00"
41273,"2021-11-29 17:00:24+00:00"
41278,"2021-11-29 17:00:24+00:00"
41280,"2021-12-12 17:00:42+00:00"
41281,"2023-10-30 17:01:02+00:00"
41282,"2023-10-30 17:01:02+00:00"
41285,"2023-10-01 17:01:13+00:00"
41292,"2022-03-02 17:01:00+00:00"
41293,"2023-02-19 17:00:36+00:00"
41294,"2023-10-01 17:01:13+00:00"
41296,"2021-12-12 17:00:42+00:00"
41297,"2023-11-26 17:00:52+00:00"
41302,"2024-09-19 17:00:57+00:00"
41309,"2024-09-20 17:01:14+00:00"
41310,"2023-10-06 17:01:11+00:00"
41311,"2024-08-27 17:00:50+00:00"
41312,"2024-08-27 17:00:50+00:00"
41315,"2024-09-19 17:00:57+00:00"
41323,"2024-08-27 17:00:50+00:00"
41325,"2024-08-27 17:00:50+00:00"
41332,"2024-09-19 17:00:57+00:00"
41334,"2022-09-11 17:00:33+00:00"
41338,"2023-10-05 17:00:55+00:00"
41339,"2023-10-02 17:01:01+00:00"
41340,"2024-09-20 17:01:14+00:00"
41347,"2024-09-20 17:01:14+00:00"
41348,"2023-10-29 17:01:08+00:00"
