pos_id,petal_id,device_loc,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,calib_note,fiber_intact,device_classified_nonfunctional,zeno_motor_p,sz_cw_p,sz_ccw_p,zeno_motor_t,sz_cw_t,sz_ccw_t
M05915,4,51,53,2023-05-03 17:30:00.105000+00:00,can32,3.0302,3.1041,116.6553,50.4251,38.280609860701,-0.193696466849919,391.497661693538,190.517944366472,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05916,4,44,53,2023-05-03 17:30:00.105000+00:00,can32,3.0141,3.0704,106.198,50.4706,55.4778811108098,0.360631824610593,394.867478377335,190.557960233467,1.0,1.0,161.0,161.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05920,4,111,55,2023-05-03 17:30:00.105000+00:00,can32,2.9741,3.1012,153.0409,95.7554,-94.7688831762027,0.159156954451516,392.346630095817,189.19595737947,1.0,1.0,161.0,161.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05921,4,100,59,2023-05-03 17:30:00.105000+00:00,can32,3.0203,3.0816,142.6388,95.7794,162.606257760488,0.781801396015295,390.775784787126,188.597256251935,1.0,1.0,166.0,166.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06014,4,98,53,2023-05-03 17:30:00.105000+00:00,can32,3.0158,3.0297,153.0695,77.6756,4.20286955724341,-2.48539194864711,392.267461388936,191.225445295525,1.0,1.0,88.0,86.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06015,4,45,53,2023-05-03 17:30:00.105000+00:00,can32,2.9839,3.1147,100.9621,59.5625,88.9284175193065,1.49947487043367,393.574501873549,191.55507143989,1.0,1.0,88.0,86.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06016,4,88,53,2023-05-03 17:30:00.105000+00:00,can32,3.004,3.1573,142.6074,77.7237,119.220633086737,-1.02042222869214,391.840111235614,190.07671271372,1.0,1.0,87.0,85.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06017,4,52,53,2023-05-03 17:30:00.105000+00:00,can32,3.0366,3.1148,111.3623,59.6123,50.4144038050769,0.724701418207078,393.702443492005,192.105721020838,1.0,1.0,87.0,85.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06018,4,79,53,2023-05-03 17:30:00.105000+00:00,can32,3.0194,3.1043,132.2179,77.699,-117.111577886537,-0.703383826686394,393.456241364827,189.335494863366,1.0,1.0,88.0,86.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07499,4,70,63,2023-05-03 17:30:00.105000+00:00,can32,3.1191,3.0648,121.7934,77.6968,1.86801769777858,-3.49852136393679,391.825530094397,216.406526932101,1.0,1.0,148.0,148.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03154,4,163,55,2023-05-03 17:30:00.105000+00:00,can39,3.0438,3.0942,257.3996,5.3063,-146.983900482775,2.27147160617061,390.962727622937,193.472936844889,1.0,1.0,197.0,201.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04896,4,179,55,2023-05-03 17:30:00.105000+00:00,can39,2.7635,3.0633,257.3728,23.3232,159.304808586431,-2.25238218743719,389.563952279797,191.330344711738,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05829,4,164,91,2023-05-03 17:30:00.105000+00:00,can39,3.0061,2.9511,252.1783,14.298,-138.840288731203,4.20904386504399,393.350351981418,186.312664858319,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M05831,4,224,108,2023-05-03 17:30:00.105000+00:00,can39,2.9838,3.0406,293.9069,14.2811,135.096754983316,-1.47982872108645,392.246410539303,185.696769127022,1.0,1.0,111.0,111.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M05832,4,208,55,2023-05-03 17:30:00.105000+00:00,can39,3.0244,3.1119,283.4674,14.2925,133.197810269421,-1.0348966267638,392.373414819927,189.849460882901,1.0,1.0,107.0,107.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05842,4,225,58,2023-05-03 17:30:00.105000+00:00,can39,3.0107,3.0544,288.6675,23.3111,-33.4082335597852,-0.229047362035129,390.086513267591,190.245379404932,1.0,1.0,159.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05846,4,193,57,2023-05-03 17:30:00.105000+00:00,can39,3.0092,3.0892,273.0438,14.2967,159.778925159028,-1.66155010010396,392.382598433541,187.795522994272,1.0,1.0,108.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05850,4,210,53,2023-05-03 17:30:00.105000+00:00,can39,3.0753,3.0623,273.0121,32.3195,-29.4493900623609,-1.11614867685688,391.443306558679,191.496837684462,1.0,1.0,109.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05852,4,195,55,2023-05-03 17:30:00.105000+00:00,can39,2.9724,3.0328,262.5894,32.3479,-38.9903240973375,1.96028640491077,394.468022701257,190.79474319817,1.0,1.0,109.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05864,4,243,57,2023-05-03 17:30:00.105000+00:00,can39,2.9505,3.0202,293.9352,32.3565,-15.4510266314595,-0.740285656389608,393.809897922824,189.244615031356,1.0,1.0,109.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05889,4,244,69,2023-05-03 17:30:00.105000+00:00,can39,3.0059,3.0671,288.6672,41.3739,26.999191986015,1.02657067383206,391.901180268872,192.877797013358,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05894,4,261,55,2023-05-03 17:30:00.105000+00:00,can39,3.017,3.0584,299.162,41.3737,75.3308070484166,1.86580591244158,393.102479518306,204.900322477266,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05912,4,178,57,2023-05-03 17:30:00.105000+00:00,can39,3.0177,3.1001,262.5912,14.2924,112.757456556782,-0.364432113585742,393.351129737967,192.444891351645,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05919,4,194,55,2023-05-03 17:30:00.105000+00:00,can39,3.0006,3.0494,267.8083,23.3193,53.6081307767394,-1.06532843231613,394.280595329495,188.181010703137,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05975,4,207,57,2023-05-03 17:30:00.105000+00:00,can39,2.9836,3.0739,288.7191,5.3032,-44.2149685912048,0.744090476526995,394.09539968864,191.106905601785,1.0,1.0,112.0,112.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06080,4,211,62,2023-05-03 17:30:00.105000+00:00,can39,3.0181,3.0743,267.806,41.3666,38.1825194872163,7.74352860738944,395.447394161031,194.98613956937,1.0,1.0,68.0,66.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M06085,4,262,53,2023-05-03 17:30:00.105000+00:00,can39,3.0097,3.165,293.9042,50.4053,2.6600728392851,0.694837080092088,393.235410821723,191.64986169958,1.0,1.0,82.0,80.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06089,4,196,53,2023-05-03 17:30:00.105000+00:00,can39,3.0388,2.9514,257.3722,41.3615,-52.5809038328956,0.733147280005297,393.039494781164,189.101796002899,1.0,1.0,83.0,81.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06155,4,245,55,2023-05-03 17:30:00.105000+00:00,can39,3.0247,3.0685,283.4574,50.403,118.095042752814,0.624464393107528,390.90403331958,187.604006703625,1.0,1.0,83.0,81.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07554,4,192,59,2023-05-03 17:30:00.105000+00:00,can39,2.8957,3.037,278.2576,5.2891,-74.5386270554225,-0.726388478847713,392.244661739056,191.337660016293,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07906,4,177,57,2023-05-03 17:30:00.105000+00:00,can39,3.002,3.1772,267.823,5.3043,13.9402348337254,0.150746922119975,395.243863329482,189.557670828776,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03164,4,508,55,2023-05-03 17:30:00.105000+00:00,can45,2.9271,3.1007,362.6452,149.8134,51.6913971947412,-0.396514523557078,391.559869897231,193.784714593722,1.0,1.0,197.0,201.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03170,4,473,53,2023-05-03 17:30:00.105000+00:00,can45,2.7968,3.064,346.7077,140.6574,147.775742006331,-6.66626079300536,390.495529670685,191.418205182382,1.0,1.0,197.0,201.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05724,4,428,53,2023-05-03 17:30:00.105000+00:00,can45,2.9843,3.0768,341.2479,113.5926,123.344231659474,0.0757569851080169,394.004653328049,188.926749246111,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05811,4,491,55,2023-05-03 17:30:00.105000+00:00,can45,3.0235,3.0914,357.2982,140.7336,-70.0364734099239,2.05517464816719,392.378515941967,189.140567822925,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05813,4,409,53,2023-05-03 17:30:00.105000+00:00,can45,3.0111,3.0312,314.9977,140.6994,-60.257989406603,0.743044122356573,392.405899372923,189.752393939056,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05814,4,431,40,2023-05-03 17:30:00.105000+00:00,can45,3.0439,3.0724,325.5248,140.7055,-22.6051524156342,-0.0903745573742854,391.265995143633,190.689055112343,1.0,1.0,161.0,161.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05815,4,453,53,2023-05-03 17:30:00.105000+00:00,can45,3.2355,3.0621,336.1056,140.6966,-170.491471203932,-2.85644161488905,390.933946602947,191.670263032563,1.0,1.0,161.0,161.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05816,4,387,53,2023-05-03 17:30:00.105000+00:00,can45,3.038,3.0,309.7306,131.6391,-57.7622696383797,-0.715665536198246,390.298692710818,188.037483810225,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05837,4,430,55,2023-05-03 17:30:00.105000+00:00,can45,3.0247,3.0669,330.742,131.6326,21.3704741923847,0.941637499151047,391.370088113144,189.177087248792,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05853,4,451,53,2023-05-03 17:30:00.105000+00:00,can45,3.1237,3.0354,346.6202,122.628,135.762428028509,-2.0874253443227,392.64115181124,215.500829176158,1.0,1.0,112.0,112.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05860,4,429,53,2023-05-03 17:30:00.105000+00:00,can45,3.0218,3.0875,336.0047,122.6133,15.2861021231515,0.970264446481107,390.821019867743,190.438361617992,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05865,4,471,55,2023-05-03 17:30:00.105000+00:00,can45,3.0116,3.0988,357.2216,122.6156,-89.3882754749275,0.109712335273533,391.740479750178,188.906570812355,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05866,4,407,55,2023-05-03 17:30:00.105000+00:00,can45,2.9777,3.0086,325.4603,122.5755,-75.2214497180875,-1.51776697209876,393.067956595811,189.290928539008,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07320,4,384,53,2023-05-03 17:30:00.105000+00:00,can45,3.0134,3.0724,325.4199,104.5188,150.805351586807,0.497582282852492,393.847083598732,188.02395404324,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07343,4,452,53,2023-05-03 17:30:00.105000+00:00,can45,2.9966,3.0316,341.3774,131.6553,-91.6594038644065,1.08582455928127,391.466999746478,189.502945009013,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07345,4,343,53,2023-05-03 17:30:00.105000+00:00,can45,3.0176,2.9993,304.4137,104.5413,19.2888039028962,0.0366991703269473,390.858750237318,188.007480489798,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07477,4,386,53,2023-05-03 17:30:00.105000+00:00,can45,2.98,3.0051,314.9526,122.5729,-35.3969354204382,3.6441710811936,390.862563096783,194.022263445486,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07843,4,472,60,2023-05-03 17:30:00.105000+00:00,can45,2.9807,3.1197,351.9481,131.6388,-40.8691473494134,1.72168192867883,392.271069262113,192.613112360398,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M07844,4,364,57,2023-05-03 17:30:00.105000+00:00,can45,2.9758,3.1416,309.6873,113.6051,-156.702696615572,2.79927430053257,390.87081138722,192.021638121755,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03165,4,369,55,2023-05-03 17:30:00.105000+00:00,can42,3.012,3.0977,283.6608,158.7999,-14.2024610050734,-1.17578557893013,390.874542019357,191.935000078632,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03355,4,349,55,2023-05-03 17:30:00.105000+00:00,can42,2.8795,3.0407,273.1492,158.7834,141.655337799865,0.0152471638131145,392.125838276066,190.976422570336,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06084,4,392,57,2023-05-03 17:30:00.105000+00:00,can42,2.9898,3.0964,283.7345,176.8531,62.1384685163759,-0.0935963702430908,392.039892763707,189.390086430772,1.0,1.0,83.0,81.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06086,4,413,53,2023-05-03 17:30:00.105000+00:00,can42,2.9723,3.0877,294.2157,176.8835,-92.5662810098793,0.485658388259106,394.887426112673,190.091990770945,1.0,1.0,83.0,81.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06666,4,437,63,2023-05-03 17:30:00.105000+00:00,can42,2.9715,3.0308,294.3911,194.9774,-178.128642080997,-0.155460457692016,391.564310934352,187.731941713137,1.0,1.0,192.0,197.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M06686,4,350,53,2023-05-03 17:30:00.105000+00:00,can42,3.0254,3.0263,267.9668,167.8254,38.8777565712711,-0.171748707595668,392.351950422546,191.224753554583,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06735,4,370,55,2023-05-03 17:30:00.105000+00:00,can42,3.0054,2.9985,278.4169,167.8175,-60.4660161808721,-0.492981749877679,392.155014706984,188.767098277029,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06736,4,459,74,2023-05-03 17:30:00.105000+00:00,can42,2.9701,3.0248,304.9707,194.9917,-56.5807938084661,0.904886042712036,390.440971598477,186.227625237189,1.0,1.0,150.0,149.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06737,4,391,55,2023-05-03 17:30:00.105000+00:00,can42,2.9685,3.0522,288.9361,167.8395,-66.2568075762978,1.73023552070087,393.136218796453,189.164248282506,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06739,4,436,54,2023-05-03 17:30:00.105000+00:00,can42,2.9944,3.0361,299.5473,185.9523,-134.746820741448,-0.293138733027709,392.331848313978,190.191097883138,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M06740,4,412,53,2023-05-03 17:30:00.105000+00:00,can42,2.9841,3.0484,299.424,167.8242,-76.0021731714095,-0.618878105995893,394.097658469738,188.397212512667,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06741,4,435,53,2023-05-03 17:30:00.105000+00:00,can42,3.0083,3.0177,304.74,176.8734,-64.6674425632905,-0.347832348905384,393.028942598139,187.484716183808,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06742,4,329,53,2023-05-03 17:30:00.105000+00:00,can42,3.0468,3.0325,262.6866,158.8035,179.93115812829,-1.20692157675193,392.95641156896,189.074518902703,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06780,4,414,38,2023-05-03 17:30:00.105000+00:00,can42,2.9928,3.1297,289.0165,185.9031,-29.8522995244222,-0.955035092621345,394.250354303818,189.15539778893,1.0,1.0,157.0,157.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M06784,4,393,55,2023-05-03 17:30:00.105000+00:00,can42,2.9984,3.1573,278.5697,185.9277,-2.4530611770835,-0.143356707279947,394.096007070961,191.30066460597,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07005,4,309,55,2023-05-03 17:30:00.105000+00:00,can42,3.0521,3.0066,257.4418,149.7865,-65.2976692837914,0.107902563592757,391.259270927958,188.834568855902,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07515,4,411,55,2023-05-03 17:30:00.105000+00:00,can42,3.0084,3.0929,304.6168,158.7541,94.7687438251664,1.39433616743805,392.728518081673,190.382096702498,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07679,4,328,70,2023-05-03 17:30:00.105000+00:00,can42,3.1273,3.0381,267.8938,149.7482,134.039178974162,-3.7163188130281,392.278086212332,189.337518250229,1.0,1.0,161.0,161.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07714,4,348,53,2023-05-03 17:30:00.105000+00:00,can42,3.0153,2.9957,278.3618,149.7763,175.430230869352,-0.799745176800245,390.546854845379,187.463887767138,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07804,4,390,53,2023-05-03 17:30:00.105000+00:00,can42,3.0084,3.1277,294.1376,158.7666,164.187391123903,1.17856516584016,391.271086173076,192.235187277164,1.0,1.0,165.0,166.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03353,4,368,55,2023-05-03 17:30:00.105000+00:00,can41,3.0074,3.0041,288.8348,149.7345,-163.882457946601,2.19546652735084,390.528727335882,191.714252944308,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05703,4,307,84,2023-05-03 17:30:00.105000+00:00,can41,3.0487,3.0874,267.8424,131.6983,-117.305418383566,-4.85364598428512,391.587221672205,189.759127475662,1.0,1.0,143.0,143.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M05725,4,326,55,2023-05-03 17:30:00.105000+00:00,can41,2.9838,3.0927,278.3099,131.6716,-34.4085270627295,3.12479740414174,392.26539608805,211.115016285138,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05738,4,323,57,2023-05-03 17:30:00.105000+00:00,can41,3.0664,3.0634,293.9336,104.5369,37.9908032061616,-0.877156302552666,391.784416408405,210.551746839059,1.0,1.0,166.0,167.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M05746,4,286,55,2023-05-03 17:30:00.105000+00:00,can41,3.0172,3.0021,272.9938,104.5778,-112.609145946421,-0.349935018030533,393.234503926961,193.080497865972,1.0,1.0,166.0,167.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07433,4,389,55,2023-05-03 17:30:00.105000+00:00,can41,3.0416,3.0453,299.3193,149.7102,6.78892570180143,-1.70764507148055,392.24978395929,189.540280555951,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07680,4,347,53,2023-05-03 17:30:00.105000+00:00,can41,3.0173,3.0216,283.5718,140.6665,163.937253240016,0.446584031879783,391.33003106292,189.735875040171,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07716,4,308,76,2023-05-03 17:30:00.105000+00:00,can41,3.0281,3.0176,262.6448,140.7238,59.9085921744916,0.559848821344123,393.999342138751,189.429442937782,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07729,4,367,55,2023-05-03 17:30:00.105000+00:00,can41,3.075,3.0162,294.0267,140.6854,89.0556942877565,0.605727331198218,390.563375963738,193.688096459464,1.0,1.0,158.0,158.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07946,4,289,76,2023-05-03 17:30:00.105000+00:00,can41,3.006,3.1413,257.3852,131.7278,-148.679087252905,3.54513071963445,391.625438090564,196.277027304054,1.0,1.0,167.0,168.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07947,4,327,72,2023-05-03 17:30:00.105000+00:00,can41,2.9938,3.1803,273.1021,140.7355,89.6869105531671,1.49563070824738,390.947579782163,193.690114528844,1.0,1.0,168.0,169.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07951,4,344,57,2023-05-03 17:30:00.105000+00:00,can41,3.0283,3.2078,299.1809,113.5316,-104.350880062103,1.99670531281688,393.863663929807,194.364297260354,1.0,1.0,160.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07963,4,288,70,2023-05-03 17:30:00.105000+00:00,can41,2.9721,3.1879,262.5902,122.6772,8.8532987152074,2.31467716319659,393.436619038676,192.918058757158,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07964,4,306,53,2023-05-03 17:30:00.105000+00:00,can41,3.0251,3.1788,273.0549,122.6351,118.103824779123,6.59088633943184,390.688284170389,193.066938963224,1.0,1.0,160.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M07966,4,268,53,2023-05-03 17:30:00.105000+00:00,can41,2.9944,3.1357,262.5255,104.6133,29.5299287080892,2.99535714155169,393.209340563481,192.311196607808,1.0,1.0,159.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M08028,4,305,53,2023-05-03 17:30:00.105000+00:00,can41,2.9877,3.1329,278.2557,113.581,-132.888150523621,2.64712221691949,393.398711708495,192.367215908872,1.0,1.0,173.0,174.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M08030,4,269,70,2023-05-03 17:30:00.105000+00:00,can41,3.005,3.1483,257.3451,113.6659,-152.508174368577,1.32305871117245,391.505838429382,194.881181703309,1.0,1.0,176.0,177.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M08055,4,304,53,2023-05-03 17:30:00.105000+00:00,can41,2.9918,3.1565,283.4589,104.5357,159.234232360133,3.13243547083166,393.153291538942,193.508185241039,1.0,1.0,173.0,174.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
